crime_category,crime_type,chrgcnt,ucr,district,beat_number,map_reference,incident_number,time_from,time_to,date_from,date_to,crimeday,location_category,lat,lon,apartment_complex,residential_subdivision,activity_date,phxrecordstatus,phxcommunity,phxstatus,record,offensecategory,violentproperty,domestic,location,radio,street
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D1,111,P021,17003246,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,4/14/2017,4/18/2017,TUESDAY,TOWN OWNED,35.81180356,-78.81339978,,CREEKS AT WESTON,,,No,,36279,Larceny,Part I,N,35.811803558; -78.81339978,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D1,111,P023,17000089,0001-01-01 08:00:00+00:00,0001-01-01 05:50:00+00:00,1/3/2017,1/4/2017,WEDNESDAY,TOWN OWNED,35.80985287,-78.79616966,,SILVER CREEK,,,No,,36356,Larceny,Part I,N,35.809852865; -78.79616966,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D1,111,P023,17007488,0001-01-01 15:00:00+00:00,0001-01-01 06:10:00+00:00,8/30/2017,8/31/2017,THURSDAY,TOWN OWNED,35.80095785,-78.79990166,,RALEIGH CHINESE CHRISTIAN CHUR,,,No,,36358,Larceny,Part I,N,35.800957853; -78.79990166,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D1,111,P024,16010377,0001-01-01 13:00:00+00:00,0001-01-01 17:05:00+00:00,12/2/2016,12/2/2016,FRIDAY,TOWN OWNED,35.8164648,-78.79085738,,SILVERCLIFF,,,No,,36575,Larceny,Part I,N,35.8164648; -78.79085738,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D1,111,P029,17004201,0001-01-01 18:30:00+00:00,0001-01-01 19:15:00+00:00,5/17/2017,5/17/2017,WEDNESDAY,TOWN OWNED,35.82977731,-78.76913096,,HARRISON PARK,,,No,,36837,Larceny,Part I,N,35.829777305; -78.76913096,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D1,111,P029,17004489,0001-01-01 21:40:00+00:00,0001-01-01 22:00:00+00:00,5/25/2017,5/25/2017,THURSDAY,TOWN OWNED,35.82990596,-78.76457628,,SAS,,,No,,36839,Larceny,Part I,N,35.829905957; -78.76457628,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D3,112,P027,16010650,0001-01-01 17:30:48+00:00,0001-01-01 07:45:49+00:00,12/9/2016,12/10/2016,SATURDAY,TOWN OWNED,35.75595098,-78.76573519,,MACDONALDS WOODS,,,No,,37318,Larceny,Part I,N,35.755950976; -78.76573519,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D3,112,P027,16010703,0001-01-01 13:30:16+00:00,0001-01-01 10:35:17+00:00,12/11/2016,12/12/2016,MONDAY,TOWN OWNED,35.76279526,-78.78240066,,SALTBOX VILLAGE,,,No,,37319,Larceny,Part I,N,35.76279526; -78.78240066,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D3,112,P027,16011168,0001-01-01 15:30:00+00:00,0001-01-01 16:15:00+00:00,12/23/2016,12/23/2016,FRIDAY,TOWN OWNED,35.76279526,-78.78240066,,SALTBOX VILLAGE,,,No,,37320,Larceny,Part I,N,35.76279526; -78.78240066,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D3,112,P027,17006766,0001-01-01 16:52:42+00:00,0001-01-01 16:56:43+00:00,8/9/2017,8/9/2017,WEDNESDAY,TOWN OWNED,35.76021207,-78.78200313,,SHOPPES OF KILDAIRE,,,No,,37328,Larceny,Part I,N,35.760212065; -78.78200313,Everything,
LARCENY,LARCENY - ALL OTHER LARCENY,,690,D3,112,P083,17007090,0001-01-01 23:13:48+00:00,0001-01-01 23:13:49+00:00,8/18/2017,8/18/2017,FRIDAY,TOWN OWNED,35.76406552,-78.74339687,,SOUTH HILLS SHOPPING CENTER,,,No,,37883,Larceny,Part I,N,35.76406552; -78.74339687,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,114,P036,17004235,0001-01-01 02:35:00+00:00,0001-01-01 02:35:00+00:00,5/19/2017,5/19/2017,FRIDAY,TOWN OWNED,35.78216393,-78.79843095,,CARY PLAZA SHOPPING CENTER,,,No,,24383,Alcohol Offenses,Part II,N,35.782163927; -78.79843095,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,114,P036,17004882,0001-01-01 21:24:35+00:00,0001-01-01 21:24:36+00:00,6/7/2017,6/7/2017,WEDNESDAY,TOWN OWNED,35.77157396,-78.79032826,,BRIARCLIFF,,,No,,24384,Alcohol Offenses,Part II,N,35.771573961; -78.79032826,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,114,P036,17004919,0001-01-01 23:10:00+00:00,0001-01-01 23:10:00+00:00,6/8/2017,6/8/2017,THURSDAY,TOWN OWNED,35.77167131,-78.79283826,,MAYNARD LOOP ZONE,,,No,,24385,Alcohol Offenses,Part II,N,35.771671307; -78.79283826,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,114,P036,17007378,0001-01-01 02:27:46+00:00,0001-01-01 02:27:47+00:00,8/28/2017,8/28/2017,MONDAY,TOWN OWNED,35.78092672,-78.7819473,,,,,No,,24387,Alcohol Offenses,Part II,N,35.780926724; -78.7819473,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,115,P039,17004090,0001-01-01 02:14:35+00:00,0001-01-01 02:29:36+00:00,5/15/2017,5/15/2017,MONDAY,TOWN OWNED,35.77098199,-78.78224379,,CENTRAL ZONE,,,No,,24494,Alcohol Offenses,Part II,N,35.770981989; -78.78224379,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,116,P049,17007590,0001-01-01 02:30:00+00:00,0001-01-01 02:30:00+00:00,9/3/2017,9/3/2017,SUNDAY,TOWN OWNED,35.68109098,-78.75626593,,,,,No,,24583,Alcohol Offenses,Part II,N,35.681090976; -78.75626593,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,116,P053,16010692,0001-01-01 22:40:00+00:00,0001-01-01 22:45:00+00:00,12/11/2016,12/11/2016,SUNDAY,TOWN OWNED,35.73357256,-78.78746615,,REGENCY PARK,,,No,,24609,Alcohol Offenses,Part II,N,35.733572561; -78.78746615,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D2,117,P009,17001774,0001-01-01 02:25:24+00:00,0001-01-01 02:25:25+00:00,3/1/2017,3/1/2017,WEDNESDAY,TOWN OWNED,35.76202152,-78.8218049,,PARKWAY POINTE SHOP CENTER,,,No,,24645,Alcohol Offenses,Part II,N,35.762021516; -78.8218049,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,118,P004,17005929,0001-01-01 21:33:35+00:00,0001-01-01 21:33:36+00:00,7/13/2017,7/13/2017,THURSDAY,TOWN OWNED,35.74347917,-78.76257067,,,,,No,,24787,Alcohol Offenses,Part II,N,35.743479171; -78.76257067,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,118,P045,17005632,0001-01-01 17:53:04+00:00,0001-01-01 17:53:05+00:00,7/2/2017,7/2/2017,SUNDAY,TOWN OWNED,35.7599202,-78.7448931,,SOUTHEAST ZONE,,,No,,24818,Alcohol Offenses,Part II,N,35.759920202; -78.7448931,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,118,P046,16010142,0001-01-01 15:39:47+00:00,0001-01-01 15:39:48+00:00,11/25/2016,11/25/2016,FRIDAY,TOWN OWNED,35.74529083,-78.73850244,,SOUTHEAST ZONE,,,No,,24843,Alcohol Offenses,Part II,N,35.74529083; -78.73850244,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,118,P046,17003546,0001-01-01 08:30:00+00:00,0001-01-01 08:35:00+00:00,4/28/2017,4/28/2017,FRIDAY,TOWN OWNED,35.74716905,-78.74321454,,TRYON VILLAGE SHOPPING CENTER,,,No,,24845,Alcohol Offenses,Part II,N,35.747169049; -78.74321454,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,118,P120,17000842,0001-01-01 11:22:16+00:00,0001-01-01 11:22:17+00:00,1/28/2017,1/28/2017,SATURDAY,TOWN OWNED,35.75903781,-78.7433454,,SOUTHEAST ZONE,,,No,,24862,Alcohol Offenses,Part II,N,35.759037805; -78.7433454,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D3,118,P120,17007806,0001-01-01 02:00:00+00:00,0001-01-01 02:00:00+00:00,9/10/2017,9/10/2017,SUNDAY,TOWN OWNED,35.761098,-78.74320404,,CROSSROADS PLAZA SHOP CENTER,,,No,,24863,Alcohol Offenses,Part II,N,35.761098003; -78.74320404,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P002,17001884,0001-01-01 02:56:00+00:00,0001-01-01 02:56:00+00:00,3/5/2017,3/5/2017,SUNDAY,TOWN OWNED,35.78924261,-78.74901545,,CENTRAL ZONE,,,No,,24937,Alcohol Offenses,Part II,N,35.789242608; -78.74901545,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P002,17002452,0001-01-01 03:00:13+00:00,0001-01-01 03:00:14+00:00,3/23/2017,3/23/2017,THURSDAY,TOWN OWNED,35.79149051,-78.75953237,,CENTRAL ZONE,,,No,,24939,Alcohol Offenses,Part II,N,35.791490505; -78.75953237,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P055,17000854,0001-01-01 06:12:00+00:00,0001-01-01 06:14:00+00:00,1/29/2017,1/29/2017,SUNDAY,TOWN OWNED,35.79178142,-78.76859874,,TCAP ZONE,,,No,,24987,Alcohol Offenses,Part II,N,35.791781417; -78.76859874,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P055,17005819,0001-01-01 01:43:06+00:00,0001-01-01 01:43:07+00:00,7/10/2017,7/10/2017,MONDAY,TOWN OWNED,35.79161,-78.76515983,,CHATHAM SQUARE SHOPPING CENTER,,,No,,24990,Alcohol Offenses,Part II,N,35.791609999; -78.76515983,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P056,16010598,0001-01-01 22:57:59+00:00,0001-01-01 22:58:00+00:00,12/8/2016,12/8/2016,THURSDAY,TOWN OWNED,35.78751079,-78.76220455,,MOBILE ESTATES,,,No,,25017,Alcohol Offenses,Part II,N,35.787510791; -78.76220455,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P061,16009247,0001-01-01 22:45:00+00:00,0001-01-01 22:48:00+00:00,10/27/2016,10/27/2016,THURSDAY,TOWN OWNED,35.77592655,-78.76420998,,CARY VILLAGE SQUARE,,,No,,25115,Alcohol Offenses,Part II,N,35.775926549; -78.76420998,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P061,17005590,0001-01-01 05:00:10+00:00,0001-01-01 05:05:11+00:00,7/1/2017,7/1/2017,SATURDAY,TOWN OWNED,35.77589662,-78.76417339,,,,,No,,25117,Alcohol Offenses,Part II,N,35.775896615; -78.76417339,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D1,120,P121,17006418,0001-01-01 22:10:00+00:00,0001-01-01 22:10:00+00:00,7/29/2017,7/29/2017,SATURDAY,TOWN OWNED,35.77385099,-78.75931174,,CARY TOWNE CENTER,,,No,,25172,Alcohol Offenses,Part II,N,35.77385099; -78.75931174,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D2,122,,16010946,0001-01-01 02:00:00+00:00,0001-01-01 02:02:00+00:00,12/18/2016,12/18/2016,SUNDAY,TOWN OWNED,,,,,,,No,,25265,Alcohol Offenses,Part II,N,,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D2,122,P015,17000086,0001-01-01 22:20:00+00:00,0001-01-01 22:20:00+00:00,1/3/2017,1/3/2017,TUESDAY,TOWN OWNED,35.79890362,-78.9003092,,,,,No,,25268,Alcohol Offenses,Part II,N,35.798903619; -78.9003092,Everything,
ALL OTHER,DWI - DRIVING WHILE IMPAIRED ALCOHOL/DRUGS,,2100,D2,122,P122,17000225,0001-01-01 23:48:39+00:00,0001-01-01 23:48:40+00:00,1/8/2017,1/8/2017,SUNDAY,TOWN OWNED,35.822419,-78.89021782,,CAMERON POND,,,No,,25274,Alcohol Offenses,Part II,N,35.822419002; -78.89021782,Everything,
ALL OTHER,EMBEZZLEMENT - ALL OTHER,,1290,D1,111,P022,17000246,0001-01-01 14:18:59+00:00,0001-01-01 11:01:38+00:00,12/13/2016,1/10/2017,TUESDAY,TOWN OWNED,35.81687008,-78.80326903,,CENTREWEST,,,No,,25299,Embezzlement,Part II,N,35.816870084; -78.80326903,Everything,
ALL OTHER,EMBEZZLEMENT - ALL OTHER,,1290,D1,113,P060,17007234,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,5/26/2016,8/16/2017,WEDNESDAY,TOWN OWNED,35.79399877,-78.76444476,,,,,No,,25444,Embezzlement,Part II,N,35.793998767; -78.76444476,Everything,
ALL OTHER,EMBEZZLEMENT - ALL OTHER,,1290,D3,116,P053,17006788,0001-01-01 15:00:09+00:00,0001-01-01 08:30:10+00:00,8/6/2017,8/7/2017,MONDAY,TOWN OWNED,35.73472491,-78.78658703,,REGENCY PARK,,,No,,25611,Embezzlement,Part II,N,35.734724909; -78.78658703,Everything,
ALL OTHER,EMBEZZLEMENT - ALL OTHER,,1290,D3,118,P004,17001320,0001-01-01 07:00:00+00:00,0001-01-01 18:00:00+00:00,6/1/2015,10/13/2016,THURSDAY,TOWN OWNED,35.74421843,-78.76499405,,WELLINGTON  PARK UNDEV,,,No,,25666,Embezzlement,Part II,N,35.744218429; -78.76499405,Everything,
ALL OTHER,EMBEZZLEMENT - ALL OTHER,,1290,D2,119,P124,17006610,0001-01-01 09:30:07+00:00,0001-01-01 13:52:28+00:00,8/4/2017,8/4/2017,FRIDAY,TOWN OWNED,35.84414797,-78.8882313,,PARKSIDE TOWN COMMONS,,,No,,25837,Embezzlement,Part II,N,35.844147968; -78.8882313,Everything,
ALL OTHER,EMBEZZLEMENT - ALL OTHER,,1290,D1,120,P062,17003993,0001-01-01 15:10:55+00:00,0001-01-01 15:10:56+00:00,5/11/2017,5/11/2017,THURSDAY,TOWN OWNED,35.77013645,-78.77061588,,GREENWOOD FOREST,,,No,,25967,Embezzlement,Part II,N,35.770136453; -78.77061588,Everything,
ALL OTHER,FORGERY - BUYING/RECEIVING,,1011,D1,113,P060,17007053,0001-01-01 12:00:00+00:00,0001-01-01 10:54:00+00:00,7/7/2017,8/18/2017,FRIDAY,TOWN OWNED,35.78974193,-78.77963612,,TOWN HALL CAMPUS,,,No,,26610,Forgery,Part II,,35.789741928; -78.77963612,Everything,
ALL OTHER,FORGERY - POSSESSING/CONCEALING,,1013,D1,120,P061,17004667,0001-01-01 15:18:21+00:00,0001-01-01 15:18:22+00:00,6/1/2017,6/1/2017,THURSDAY,TOWN OWNED,35.77727592,-78.76874138,,CARY VILLAGE SQUARE,,,No,,26649,Forgery,Part II,N,35.777275923; -78.76874138,Everything,
ALL OTHER,FORGERY - USING/UTTERING,,1015,D3,116,P053,16008713,0001-01-01 09:00:00+00:00,0001-01-01 17:00:00+00:00,9/29/2016,10/3/2016,MONDAY,TOWN OWNED,35.74009487,-78.77828312,,WAVERLY PLACE,,,No,,27044,Forgery,Part II,N,35.740094866; -78.77828312,Everything,
ALL OTHER,FORGERY - USING/UTTERING,,1015,D3,116,P053,17000991,0001-01-01 13:31:00+00:00,0001-01-01 10:00:00+00:00,12/30/2016,1/4/2017,WEDNESDAY,TOWN OWNED,35.74009487,-78.77828312,,WAVERLY PLACE,,,No,,27045,Forgery,Part II,,35.740094866; -78.77828312,Everything,
ALL OTHER,FORGERY - USING/UTTERING,,1015,D3,118,P046,17000062,0001-01-01 16:47:00+00:00,0001-01-01 16:47:00+00:00,12/6/2016,12/6/2016,TUESDAY,TOWN OWNED,35.74716905,-78.74321454,,TRYON VILLAGE SHOPPING CENTER,,,No,,27174,Forgery,Part II,N,35.747169049; -78.74321454,Everything,
ALL OTHER,FORGERY - USING/UTTERING,,1015,D2,119,P076,17000323,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,1/4/2017,1/6/2017,FRIDAY,TOWN OWNED,35.83315345,-78.91851567,,CAROLINA PRESERVE AT AMBERLY,,,No,,27191,Forgery,Part II,N,35.833153448; -78.91851567,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,112,P003,16010432,0001-01-01 17:37:00+00:00,0001-01-01 15:06:00+00:00,12/3/2016,12/4/2016,SUNDAY,TOWN OWNED,35.768693,-78.74914662,,WALNUT RIDGE,,,No,,27548,Fraud,Part II,,35.768692998; -78.74914662,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,112,P027,17002558,0001-01-01 02:18:08+00:00,0001-01-01 02:20:09+00:00,3/26/2017,3/26/2017,SUNDAY,TOWN OWNED,35.75787958,-78.78305934,,,,,No,,27609,Fraud,Part II,N,35.757879576; -78.78305934,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,112,P027,17004649,0001-01-01 21:56:56+00:00,0001-01-01 21:56:57+00:00,5/31/2017,5/31/2017,WEDNESDAY,TOWN OWNED,35.76224676,-78.78294145,,SALTBOX VILLAGE,,,No,,27610,Fraud,Part II,N,35.76224676; -78.78294145,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,115,P038,16010859,0001-01-01 10:58:20+00:00,0001-01-01 10:58:21+00:00,12/16/2016,12/16/2016,FRIDAY,TOWN OWNED,35.75536345,-78.80665421,,SCOTTISH HILLS,,,No,,28193,Fraud,Part II,N,35.755363454; -78.80665421,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,116,P052,17005109,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,7/1/2015,8/1/2015,SATURDAY,TOWN OWNED,35.6997425,-78.78179543,,GREYHAWK,,,No,,28466,Fraud,Part II,N,35.6997425; -78.78179543,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,116,P053,17003843,0001-01-01 19:57:00+00:00,0001-01-01 19:57:00+00:00,5/6/2017,5/6/2017,SATURDAY,TOWN OWNED,35.73913532,-78.77939777,,WAVERLY PLACE,,,No,,28568,Fraud,Part II,N,35.739135321; -78.77939777,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,116,P053,17007526,0001-01-01 21:00:00+00:00,0001-01-01 23:00:00+00:00,8/31/2017,8/31/2017,THURSDAY,TOWN OWNED,35.73853359,-78.7808821,,CRESCENT COMMONS SHOP CENTER,,,No,,28569,Fraud,Part II,N,35.738533586; -78.7808821,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,117,P068,17006467,0001-01-01 12:00:00+00:00,0001-01-01 19:50:19+00:00,7/16/2017,7/31/2017,MONDAY,TOWN OWNED,35.77407335,-78.80554206,PHILLIPS CHATHAM POINTE,PHILLIPS CHATHAM POINTE,19-Sep-13,Active,Yes,Active,28745,Fraud,Part II,N,35.774073345; -78.80554206,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,117,P118,17004671,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,4/5/2017,5/15/2017,MONDAY,TOWN OWNED,35.78286795,-78.8720986,,ASHLEY MEADOWS,,,No,,28795,Fraud,Part II,N,35.782867946; -78.8720986,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D3,118,P120,17001509,0001-01-01 14:46:56+00:00,0001-01-01 14:46:57+00:00,2/18/2017,2/18/2017,SATURDAY,TOWN OWNED,35.76037489,-78.73906041,,CROSSROADS PLAZA SHOP CENTER,,,No,,29027,Fraud,Part II,N,35.760374891; -78.73906041,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,119,P074,17001959,0001-01-01 16:33:45+00:00,0001-01-01 16:33:46+00:00,3/7/2017,3/7/2017,TUESDAY,TOWN OWNED,35.85058645,-78.89181784,PARKSIDE PLACE,PARKSIDE TOWN COMMONS,,Inactive,Yes,Active,29070,Fraud,Part II,N,35.850586447; -78.89181784,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,119,P076,17005016,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,6/5/2017,6/6/2017,TUESDAY,TOWN OWNED,35.83181412,-78.91870048,,CAROLINA PRESERVE AT AMBERLY,,,No,,29090,Fraud,Part II,N,35.83181412; -78.91870048,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D1,120,P055,17002811,0001-01-01 12:30:00+00:00,0001-01-01 17:00:00+00:00,4/3/2017,4/3/2017,MONDAY,TOWN OWNED,35.79076171,-78.7669157,,CHATHAM SQUARE SHOPPING CENTER,,,No,,29156,Fraud,Part II,N,35.790761709; -78.7669157,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D1,120,P121,17000106,0001-01-01 16:50:00+00:00,0001-01-01 17:30:00+00:00,12/11/2016,12/11/2016,SUNDAY,TOWN OWNED,35.77385099,-78.75931174,,CARY TOWNE CENTER,,,No,,29346,Fraud,Part II,N,35.77385099; -78.75931174,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D1,120,P121,17003704,0001-01-01 22:34:00+00:00,0001-01-01 12:00:00+00:00,5/2/2017,5/3/2017,WEDNESDAY,TOWN OWNED,35.77385099,-78.75931174,,CARY TOWNE CENTER,,,No,,29348,Fraud,Part II,N,35.77385099; -78.75931174,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D1,120,P121,17004753,0001-01-01 20:00:00+00:00,0001-01-01 22:29:00+00:00,4/29/2017,6/3/2017,SATURDAY,TOWN OWNED,35.77385099,-78.75931174,,CARY TOWNE CENTER,,,No,,29349,Fraud,Part II,N,35.77385099; -78.75931174,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,121,P012,17002406,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,2/20/2017,2/20/2017,MONDAY,TOWN OWNED,35.79098992,-78.86288038,,MERIDIAN AT HARRISON POINT,,,No,,29367,Fraud,Part II,N,35.790989918; -78.86288038,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,121,P012,17008263,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,9/20/2017,9/20/2017,WEDNESDAY,TOWN OWNED,35.7911314,-78.86658927,,SOMERSET,,,No,,29368,Fraud,Part II,N,35.791131401; -78.86658927,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,121,P069,17003857,0001-01-01 12:00:00+00:00,0001-01-01 14:07:00+00:00,4/27/2017,5/7/2017,SUNDAY,TOWN OWNED,35.8066941,-78.85401756,,PRESTON VILLAGE NORTH,,,No,,29424,Fraud,Part II,N,35.8066941; -78.85401756,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,121,P070,17007316,0001-01-01 18:14:00+00:00,0001-01-01 17:30:00+00:00,8/24/2017,8/25/2017,FRIDAY,TOWN OWNED,35.80317457,-78.85152831,,PRESTON VILLAGE,,,No,,29430,Fraud,Part II,N,35.803174573; -78.85152831,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,121,P078,17003344,0001-01-01 12:01:00+00:00,0001-01-01 07:00:00+00:00,4/17/2017,4/18/2017,TUESDAY,TOWN OWNED,35.79470553,-78.84557526,BRADFORD APTS.,BRADFORD,,,Yes,Active,29461,Fraud,Part II,N,35.794705532; -78.84557526,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,122,P015,16008824,0001-01-01 11:51:00+00:00,0001-01-01 11:51:00+00:00,10/12/2016,10/12/2016,WEDNESDAY,TOWN OWNED,35.80127191,-78.89817158,,HILLIARD FOREST SUBDIVISION,,,No,,29465,Fraud,Part II,N,35.801271906; -78.89817158,Everything,
ALL OTHER,FRAUD - ALL OTHER,,1190,D2,122,P015,17004851,0001-01-01 16:20:00+00:00,0001-01-01 07:54:56+00:00,5/20/2017,6/7/2017,WEDNESDAY,TOWN OWNED,35.80253658,-78.89928288,,HILLIARD FOREST SUBDIVISION,,,No,,29467,Fraud,Part II,N,35.802536579; -78.89928288,Everything,
LARCENY,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,,1130,D3,118,P120,17005070,0001-01-01 09:00:17+00:00,0001-01-01 13:50:08+00:00,6/14/2017,6/14/2017,WEDNESDAY,TOWN OWNED,35.76037489,-78.73906041,,CROSSROADS PLAZA SHOP CENTER,,,No,,29511,Fraud,Part II,N,35.760374891; -78.73906041,Everything,
ALL OTHER,FRAUD - CREDIT CARD/ATM,,1150,D1,111,P024,17002062,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,3/9/2017,3/9/2017,THURSDAY,TOWN OWNED,35.81720766,-78.79149633,,SILVERCLIFF,,,No,,29623,Fraud,Part II,N,35.817207658; -78.79149633,Everything,
ALL OTHER,FRAUD - CREDIT CARD/ATM,,1150,D1,111,P025,17002938,0001-01-01 12:00:00+00:00,0001-01-01 12:00:00+00:00,3/14/2016,10/7/2016,FRIDAY,TOWN OWNED,35.79386428,-78.78650601,BOUNDARY VILLAGE APTS.,BOUNDARY VILLAGE APTS,16-Sep-15,Active,Yes,Active,29652,Fraud,Part II,Y,35.793864279; -78.78650601,Everything,
ALL OTHER,FRAUD - CREDIT CARD/ATM,,1150,D3,112,P027,17006685,0001-01-01 13:00:35+00:00,0001-01-01 09:45:36+00:00,8/6/2017,8/7/2017,MONDAY,TOWN OWNED,35.7684529,-78.78137414,,CENTRAL ZONE,,,No,,29795,Fraud,Part II,N,35.768452901; -78.78137414,Everything,
ALL OTHER,FRAUD - CREDIT CARD/ATM,,1150,D3,112,P083,17000138,0001-01-01 10:00:00+00:00,0001-01-01 23:49:00+00:00,12/3/2016,12/4/2016,SUNDAY,TOWN OWNED,35.76459986,-78.74932786,,SOUTHEAST ZONE,,,No,,29863,Fraud,Part II,N,35.764599863; -78.74932786,Everything,
ALL OTHER,FRAUD - CREDIT CARD/ATM,,1150,D1,113,P030,17001316,0001-01-01 12:37:00+00:00,0001-01-01 12:37:00+00:00,2/13/2017,2/13/2017,MONDAY,TOWN OWNED,35.81130346,-78.77734585,,CANTERBURY WOODS,,,No,,29895,Fraud,Part II,N,35.811303458; -78.77734585,Everything,
ALL OTHER,FRAUD - CREDIT CARD/ATM,,1150,D1,113,P034,16008950,0001-01-01 10:00:00+00:00,0001-01-01 19:00:00+00:00,9/29/2016,10/5/2016,WEDNESDAY,TOWN OWNED,35.800196,-78.75849142,,BRAELOCH,,,No,,29970,Fraud,Part II,N,35.800195995; -78.75849142,Everything,
